Temp,Culture.code,replicate,14.Jun.2023,22.Jun.2023,26.Jun.2023,29.Jun.2023,3.Jul.2023,6.Jul.2023,10.Jul.2023,13.Jul.2023,17.Jul.2023
34,FC198,A,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635
34,FC198,B,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635
34,FC198,C,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635
34,FC198,D,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635
37,FC198,A,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635
37,FC198,B,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635
37,FC198,C,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635
37,FC198,D,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635
10,FC429,A,19.635,32.039,75.273,98.36,126.995,126.995,177.763,177.763,262.678
10,FC429,B,19.635,37.024,37.024,67.418,96.43,96.43,165.115,218.354,218.354
10,FC429,C,19.635,33.25,33.25,69.711,69.711,94.429,145.888,200.672,200.672
10,FC429,D,19.635,29.29,29.29,73.556,104.947,104.947,156.057,219.301,219.301
20,FC429,A,19.635,44.088,93.267,160.584,224.298,328.118,446.153,562.329,680.142
20,FC429,B,19.635,42.2,116.34,173.822,244.529,353.064,458.088,458.088,582.767
20,FC429,C,19.635,61.463,123.767,179.647,236.917,339.427,469.553,596.973,703.429
20,FC429,D,19.635,38.291,93.737,140.189,240.733,343.037,451.551,544.86,544.86
24,FC429,A,19.635,49.807,95.923,140.303,213.214,300.07,397.889,471,565.301
24,FC429,B,19.635,52.882,102.459,156.228,217.92,327.888,425.563,425.563,575.133
24,FC429,C,19.635,60.154,117.198,169.157,235.211,331.964,442.826,442.826,559.172
24,FC429,D,19.635,67.505,162.792,235.704,313.292,420.321,521.072,521.072,665.286
27,FC429,A,19.635,22.873,22.873,22.873,40.883,68.108,125.609,125.609,158.557
27,FC429,B,19.635,25.163,25.163,25.163,42.355,94.075,132.316,132.316,194.226
27,FC429,C,19.635,33.903,33.903,33.903,33.903,33.903,55.77,55.77,92.811
27,FC429,D,19.635,31.167,31.167,31.167,31.167,46.032,74.348,117.558,117.558
30,FC429,A,19.635,21.222,21.222,21.222,21.222,21.222,21.222,53.478,53.478
30,FC429,B,19.635,24.395,24.395,24.395,24.395,24.395,24.395,24.395,24.395
30,FC429,C,19.635,20.834,20.834,20.834,20.834,20.834,20.834,20.834,47.218
30,FC429,D,19.635,22.65,22.65,22.65,22.65,22.65,48.898,48.898,48.898
34,FC429,A,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635
34,FC429,B,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635
34,FC429,C,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635
34,FC429,D,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635
37,FC429,A,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635
37,FC429,B,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635
37,FC429,C,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635
37,FC429,D,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635
10,FC162,A,19.635,38.681,38.681,94.85,116.633,164.983,217.934,287.255,287.255
10,FC162,B,19.635,32.293,32.293,89.929,118.52,161.06,219.066,219.066,297.004
10,FC162,C,19.635,55.009,117.359,158.539,201.164,281.331,356.463,439.927,439.927
10,FC162,D,19.635,48.514,107.86,107.86,170.837,246.581,319.328,319.328,420.643
20,FC162,A,19.635,97.328,205.251,303.756,447.537,607.764,790.618,962.388,1150.633
20,FC162,B,19.635,112.123,219.063,320.482,463.746,612.092,801.17,981.382,1167
20,FC162,C,19.635,101.283,226.45,342.765,457.264,591.648,591.648,756.017,894.55
20,FC162,D,19.635,131.283,297.145,506.811,690.426,886.23,1040.685,1040.685,1233.754
24,FC162,A,19.635,214.297,389.07,524.832,750.443,1002.684,1224.351,1405.475,1572.865
24,FC162,B,19.635,178.967,355.812,508.042,722.076,960.725,1174.082,1352.294,1561.437
24,FC162,C,19.635,275.446,531.062,748.749,1033.429,1302.083,1657.517,1902.054,2149.368
24,FC162,D,19.635,230.524,466.503,640.194,893.517,1125.558,1287.194,1491.352,1491.352
27,FC162,A,19.635,40.595,40.595,125.009,239.606,351.25,561.602,706.004,894.01
27,FC162,B,19.635,49.225,106.417,156.014,224.425,318.829,478.425,608.604,762.981
27,FC162,C,19.635,83.892,163.215,222.08,325.958,485.533,685.095,855.89,998.232
27,FC162,D,19.635,77.957,121.898,183.401,260.929,399.718,571.764,725.211,916.721
30,FC162,A,19.635,26.39,26.39,59.495,83.661,133.382,194.428,271.648,366.814
30,FC162,B,19.635,39.754,39.754,79.643,137.343,208.299,308.606,412.287,533.035
30,FC162,C,19.635,34.606,34.606,72.708,121.435,189.095,261.502,342.711,431.049
30,FC162,D,19.635,32.661,65.486,83.261,115.386,184.519,250.012,329.255,421.89
34,FC162,A,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635
34,FC162,B,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635
34,FC162,C,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635
34,FC162,D,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635
37,FC162,A,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635
37,FC162,B,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635
37,FC162,C,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635
37,FC162,D,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635
10,FC115,A,19.635,37.716,81.37,148.597,244.533,335.242,436.532,535.805,664.891
10,FC115,B,19.635,36.589,97.873,159.258,260.067,391.651,540.967,635.365,815.879
10,FC115,C,19.635,33.847,114.879,183.076,297.073,454.888,605.869,733.806,904.363
10,FC115,D,19.635,40.329,103.509,168.03,295.214,448.147,628.144,761.436,961.548
20,FC115,A,19.635,186.2,392.576,604.609,838.936,1072.437,1373.406,1656.34,1982.388
20,FC115,B,19.635,193.438,458.285,686.043,1021.338,1337.414,1734.355,2093.912,2523.464
20,FC115,C,19.635,129.516,312.651,508.005,716.679,919.802,1095.534,1259.987,1473.83
20,FC115,D,19.635,159.563,338.311,514.137,764.776,980.593,1159.528,1327.183,1327.183
24,FC115,A,19.635,278.18,590.053,838.72,1276.279,1626.145,1982.221,2258.165,2554.872
24,FC115,B,19.635,212.88,504.667,728.484,1042.444,1390.637,1756.082,2027.356,2314.023
24,FC115,C,19.635,230.076,493.795,676.521,947.332,1143.487,1369.746,1541.344,1712.322
24,FC115,D,19.635,150.707,408.502,586.322,815.173,1059.81,1351.362,1688.839,2121.841
27,FC115,A,19.635,96.985,210.407,312.669,505.551,660.461,812.459,944.524,1085.89
27,FC115,B,19.635,96.102,219.074,329.988,543.913,694.473,893.108,1050.824,1209.21
27,FC115,C,19.635,129.623,264.529,425.849,608.347,773.377,956.808,1091.779,1254.373
27,FC115,D,19.635,112.325,267.321,408.223,632.994,888.757,1202.637,1380.029,1571.493
30,FC115,A,19.635,39.776,104.954,132.329,213.369,306.143,420.172,565.495,702.008
30,FC115,B,19.635,43.216,103.988,145.366,237.133,337.474,467.793,583.295,722.876
30,FC115,C,19.635,41.664,104.096,148.248,259.967,384.187,535.867,658.528,781.596
30,FC115,D,19.635,46.963,127.731,211.738,315.369,459.584,601.245,726.595,848.898
34,FC115,A,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635
34,FC115,B,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635
34,FC115,C,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635
34,FC115,D,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635
37,FC115,A,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635
37,FC115,B,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635
37,FC115,C,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635
37,FC115,D,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635
10,EM37,A,19.635,44.594,105.75,105.75,153.932,223.547,281.747,281.747,281.747
10,EM37,B,19.635,38.698,38.698,94.45,163.872,231.329,231.329,304.233,304.233
10,EM37,C,19.635,26.395,26.395,59.724,111.132,180.747,246.196,246.196,246.196
10,EM37,D,19.635,27.47,27.47,69.137,104.731,165.574,165.574,222.493,222.493
20,EM37,A,19.635,contam,contam,contam,contam,contam,contam,contam,contam
20,EM37,B,19.635,74.894,151.231,239.733,335.807,466.935,624.036,624.036,820.29
20,EM37,C,19.635,46.315,94.596,151.949,212.603,331.637,451.41,543.745,659.714
20,EM37,D,19.635,25.465,25.465,59.779,116.673,186.686,287.612,380.693,498.708
24,EM37,A,19.635,23.399,23.399,66.331,153.903,247.792,410.218,568.864,795.179
24,EM37,B,19.635,58.484,139.932,229.356,377.042,527.057,715.824,926.552,1163.684
24,EM37,C,19.635,125.099,227.298,339.095,555.968,695.658,939.013,1107.222,1298.588
24,EM37,D,19.635,128.289,206.704,291.706,498.268,694.54,919.994,1080.106,1251.121
27,EM37,A,19.635,99.023,158.76,194.357,264.689,382.283,499.286,499.286,637.068
27,EM37,B,19.635,95.69,157.656,205.109,270.044,354.483,456.461,456.461,589.415
27,EM37,C,19.635,79.875,128.524,197.796,251.324,341.509,446.606,547.822,650.569
27,EM37,D,19.635,85.429,129.066,187.955,274.039,382.241,503.473,592.306,722.269
30,EM37,A,19.635,45.78,101.251,143.243,143.243,202.254,268.627,268.627,268.627
30,EM37,B,19.635,41.109,90.136,90.136,122.742,172.133,244.06,244.06,340.534
30,EM37,C,19.635,41.728,99.023,99.023,117.637,186.189,237.744,341.096,341.096
30,EM37,D,19.635,32.471,83.2,83.2,111.142,182.365,182.365,243.775,333.726
34,EM37,A,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635
34,EM37,B,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635
34,EM37,C,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635
34,EM37,D,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635
37,EM37,A,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635
37,EM37,B,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635
37,EM37,C,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635
37,EM37,D,19.635,contam,contam,contam,contam,contam,contam,contam,contam
10,Sb2,A,19.635,26.819,67.261,99.627,117.972,117.972,178.639,178.639,247.609
10,Sb2,B,19.635,39.751,73.834,105.196,147.041,195.324,195.324,259.715,325.31
10,Sb2,C,19.635,34.168,68.984,93.503,137.798,137.798,198.593,244.903,244.903
10,Sb2,D,19.635,38.185,38.185,38.185,70.729,146.123,146.123,203.129,264.949
20,Sb2,A,19.635,contam,contam,contam,contam,contam,contam,contam,contam
20,Sb2,B,19.635,contam,contam,contam,contam,contam,contam,contam,contam
20,Sb2,C,19.635,contam,contam,contam,contam,contam,contam,contam,contam
20,Sb2,D,19.635,contam,contam,contam,contam,contam,contam,contam,contam
24,Sb2,A,19.635,contam,contam,contam,contam,contam,contam,contam,contam
24,Sb2,B,19.635,contam,contam,contam,contam,contam,contam,contam,contam
24,Sb2,C,19.635,contam,contam,contam,contam,contam,contam,contam,contam
24,Sb2,D,19.635,contam,contam,contam,contam,contam,contam,contam,contam
27,Sb2,A,19.635,contam,contam,contam,contam,contam,contam,contam,contam
27,Sb2,B,19.635,contam,contam,contam,contam,contam,contam,contam,contam
27,Sb2,C,19.635,contam,contam,contam,contam,contam,contam,contam,contam
27,Sb2,D,19.635,contam,contam,contam,contam,contam,contam,contam,contam
30,Sb2,A,19.635,contam,contam,contam,contam,contam,contam,contam,contam
30,Sb2,B,19.635,21.296,103.476,151.694,226.762,226.762,293.086,293.086,293.086
30,Sb2,C,19.635,contam,contam,contam,contam,contam,contam,contam,contam
30,Sb2,D,19.635,contam,contam,contam,contam,contam,contam,contam,contam
34,Sb2,A,19.635,contam,contam,contam,contam,contam,contam,contam,contam
34,Sb2,B,19.635,contam,contam,contam,contam,contam,contam,contam,contam
34,Sb2,C,19.635,contam,contam,contam,contam,contam,contam,contam,contam
34,Sb2,D,19.635,contam,contam,contam,contam,contam,contam,contam,contam
37,Sb2,A,19.635,contam,contam,contam,contam,contam,contam,contam,contam
37,Sb2,B,19.635,contam,contam,contam,contam,contam,contam,contam,contam
37,Sb2,C,19.635,contam,contam,contam,contam,contam,contam,contam,contam
37,Sb2,D,19.635,contam,contam,contam,contam,contam,contam,contam,contam
10,FC94,A,19.635,35.9,138.851,215.371,349.059,457.667,591.727,700.285,836.962
10,FC94,B,19.635,33.898,106.498,181.917,325.946,447.405,627.784,768.402,896.669
10,FC94,C,19.635,22.048,22.048,66.279,173.278,271.853,411.204,564.566,705.763
10,FC94,D,19.635,23.621,23.621,103.538,269.371,378.058,522.144,675.677,850.135
20,FC94,A,19.635,103.735,276.767,466.235,774.129,1142.859,1601.275,2004.23,2482.998
20,FC94,B,19.635,85.398,224.696,405.284,714.31,1038.355,1506.356,1853.851,2322.535
20,FC94,C,19.635,109.703,281.545,510.707,788.805,1159.466,1526.466,1858.565,2413.616
20,FC94,D,19.635,99.989,297.127,510.906,798.497,1158.248,1659.227,2008.98,2436.831
24,FC94,A,19.635,146.705,459.092,689.136,1099.21,1594.773,2166.919,2650.968,3178.574
24,FC94,B,19.635,150.757,407.995,709.302,1189.72,1619.532,2221.669,2636.585,3104.52
24,FC94,C,19.635,166.614,427.505,688.837,1097.152,1527.897,2048.119,2475.531,2949.769
24,FC94,D,19.635,229.425,489.112,798.359,1181.759,1536.741,1982.688,2324.333,2324.333
27,FC94,A,19.635,21.49,52.132,114.491,220.057,366.093,541.122,704.268,907.77
27,FC94,B,19.635,25.252,61.171,111.803,244.463,363.917,506.903,665.42,870.742
27,FC94,C,19.635,27.705,57.793,98.675,207.954,343.316,479.987,652.527,838.478
27,FC94,D,19.635,contam,contam,contam,contam,contam,contam,contam,contam
30,FC94,A,19.635,contam,contam,contam,contam,contam,contam,contam,contam
30,FC94,B,19.635,26.871,26.871,26.871,26.871,26.871,60.469,96.588,96.588
30,FC94,C,19.635,20.644,20.644,20.644,20.644,20.644,20.644,20.644,20.644
30,FC94,D,19.635,20.544,20.544,32.213,49.072,49.072,89.04,126.652,194.24
34,FC94,A,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635
34,FC94,B,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635
34,FC94,C,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635
34,FC94,D,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635
37,FC94,A,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,FC94,B,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,FC94,C,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,FC94,D,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,EM44,A,19.635,23.435,23.435,23.435,53.506,100.568,181.226,181.226,237.324
10,EM44,B,19.635,contam,contam,contam,contam,contam,contam,contam,contam
10,EM44,C,19.635,25.906,25.906,53.798,84.069,116.177,176.013,176.013,176.013
10,EM44,D,19.635,30.214,30.214,56.532,84.183,84.183,143.115,143.115,209.745
20,EM44,A,19.635,72.016,139.661,206.754,272.698,348.159,444.319,444.319,444.319
20,EM44,B,19.635,73.2,135.864,182.531,290.124,380.564,515.352,515.352,630.941
20,EM44,C,19.635,71.937,162.743,239.475,300.56,393.799,509.675,509.675,641.814
20,EM44,D,19.635,63.705,146.25,212.158,268.248,356.449,356.449,356.449,471.65
24,EM44,A,19.635,142.075,257.148,402.948,565.717,773.681,970.153,1155.594,1155.594
24,EM44,B,19.635,99.186,212.422,305.086,398.441,512.787,512.787,512.787,512.787
24,EM44,C,19.635,112.752,219.871,356.164,517.402,713.61,930.675,1151.607,1498.976
24,EM44,D,19.635,76.001,209.303,356.306,530.475,713.574,909.149,1089.093,1320.556
27,EM44,A,19.635,32.475,32.475,108.057,174.011,240.557,321.051,321.051,408.074
27,EM44,B,19.635,40.08,40.08,122.418,179.337,179.337,289.245,289.245,357.343
27,EM44,C,19.635,30.567,30.567,130.428,227.228,317.469,439.994,544.149,544.149
27,EM44,D,19.635,34.761,34.761,104.361,164.143,243.312,243.312,243.312,243.312
30,EM44,A,19.635,26.582,26.582,37.503,37.503,37.503,64.521,104.119,104.119
30,EM44,B,19.635,20.389,20.389,29.843,39.333,39.333,61.911,89.823,89.823
30,EM44,C,19.635,21.319,21.319,21.319,41.708,59.543,113.394,113.394,180.797
30,EM44,D,19.635,19.817,19.817,34.163,46.32,46.32,91.582,91.582,148.987
34,EM44,A,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635
34,EM44,B,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635
34,EM44,C,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635
34,EM44,D,19.635,contam,contam,contam,contam,contam,contam,contam,contam
37,EM44,A,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635
37,EM44,B,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635
37,EM44,C,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635
37,EM44,D,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635
